GALAXY ID,ra,dec,plate,mjd,fiberid,objid,deVRad_r,deVRadErr_r,expRad_r,expRadErr_r,z,zErr,SNR,velDisp_SDSS,velDispErr_SDSS,velDisp_ppxf_full,velDisp_ppxf_err_full,velDisp_ppxf_res,velDisp_ppxf_err_res,logM*,errlogM*,logSFR,errlogSFR,logsSFR,errlogsSFR,petroR50Errkpc_r,petroR50kpc_r,deVRadkpc_r,deVRadErrkpc_r,expRadkpc_r,expRadErrkpc_r,fracDev_r,meanRad_r,meanRadErr_r,meanRadkpc_r,meanRadErrkpc_r,meanRad_kids,meanRadkpc_kids,Mgb_ssp,Fe_avg_ssp,Mgb_sigmacorr,Fe_avg_sigmacorr,MgFe,alphaFe_flag,univ_age,age_mean_mass,age_err_mass,age_mean_light,age_err_light,[M/H]_mean_mass,[M/H]_err_mass,[M/H]_mean_light,[M/H]_err_light,Mtbb3,Mtbb3_unr,Mtbb3_reg,Mtbb3_alphaplus,Mtbb3_alphamin,t_75,t_75_unr,t_75_reg,t_75_alphaplus,t_75_alphamin,t_90,t_90_unr,t_90_reg,t_90_alphaplus,t_90_alphamin,t_100,t_100_unr,t_100_reg,t_100_alphaplus,t_100_alphamin,DoR
J1226+1004,186.5035485,10.07458068,1232,52731,352,1.24E+18,0.4906419,0.01663237,0.6023012,0.01025463,0.1628711,3.64E-05,16.36718281,255.4412,12.20645,273.7593255,27.37593255,266.789319,26.6789319,11.036,0.01,-1.898,0.544,-12.934,0.544091904,0.027135707,2.72576362,1.41862728,0.048090336,1.741475632,0.02964993,0.5763357,0.535169748,0.011145637,1.547373765,0.032226162,0.278653068,0.805689125,4.531394831,2.00904024,5.06632462,2.656386752,0.4,1,11.67501954,10.8805426,0.259209482,10.71949426,0.543196361,0.205714746,0.026669669,0.202795889,0.038074135,0.99015,0.99988,0.99391,,0.99015,1.23069,1.01506,0.15338,,1.23069,1.88798,1.54277,0.43809,,1.88798,9.26414,2.61855,9.26414,,3.58437,0.554294066
J0757+1317,119.29755,13.29441907,2264,53682,103,1.24E+18,0.5685422,0.0161881,0.6352783,0.01148521,0.1643547,2.90E-05,20.29947876,227.2195,10.81056,229.9907185,22.99907185,225.87091,22.587091,11.051,0.044,-1.58,0.687,-12.631,0.688407583,0.038515667,2.614522308,1.6561025,0.0471542,1.850497607,0.033455186,0,0.6352783,0.01148521,1.850497607,0.033455186,0.335049245,0.975962544,4.757558307,2.066232511,5.087010776,2.534159332,0.4,1,11.65842177,10.6207608,0.292178626,10.15430047,0.513674449,0.221785795,0.01544299,0.20464169,0.037343474,0.98558,1,0.99697,,0.98558,1.21553,0.76225,1.21553,,1.00561,1.81469,1.18924,1.81469,,1.57096,9.5418,2.1113,6.88352,,9.5418,0.546172887
J1343+2015,205.9352164,20.25023702,2654,54231,46,1.24E+18,0.6016129,0.01257567,0.7096961,0.01212485,0.1243821,2.64E-05,24.96956724,287.1192,9.833872,310.7612333,31.07612333,298.9478634,29.89478634,11.057,0.046,-1.819,0.621,-12.876,0.622701373,0.052461498,2.178247906,1.387266231,0.028998385,1.636496548,0.027958834,0,0.7096961,0.01212485,1.636496548,0.027958834,0.374137163,0.862727265,4.370107078,2.017294889,5.100936729,2.848674471,0.4,1,12.11756031,10.99081447,0.520357746,10.34190151,0.200735011,0.221062702,0.012729438,0.204032989,0.016948565,0.97561,0.99826,0.97561,,0.9977,0.93041,0.66764,0.31006,,0.93041,1.4569,1.08491,1.34151,,1.4569,10.70937,2.10827,10.70937,,3.09541,0.562328536
J0813+1654,123.2791315,16.91441482,2269,53711,456,1.24E+18,0.7562999,0.02006716,0.674562,0.01312555,0.1586106,2.45E-05,22.62426244,211.7854,8.850017,231.0566076,23.10566076,226.014447,22.6014447,11.069,0.045,-0.899,0.741,-11.968,0.742365139,0.02247978,2.585794225,2.139681238,0.056772883,1.908432958,0.03713407,0.9534554,0.752284427,0.019043749,2.128320887,0.053877505,0.395586911,1.119172292,3.942811662,1.551141487,4.219961099,1.90580231,0.4,1,11.7228703,8.835722846,1.065458539,7.19060555,1.816780558,0.178192405,0.048872977,0.134153282,0.046377257,0.75014,0.97794,0.91346,,0.75014,3.02086,1.1255,0.60042,,3.02086,8.9047,1.72712,2.17523,,8.9047,10.77084,10.1974,10.77084,,10.54982,0.352193161
J1151+2215,177.8278981,22.25161595,2513,54141,237,1.24E+18,0.6114084,0.01736318,0.696879,0.01492535,0.1654245,2.47E-05,23.24891215,246.0573,10.37829,238.4764109,23.84764109,242.2672531,24.22672531,11.072,0.039,-1.072,0.842,-12.144,0.842902723,0.03536336,3.02374597,1.790427666,0.050845749,2.040716878,0.04370689,0,0.696879,0.01492535,2.040716878,0.04370689,0.367556507,1.076340037,4.357948273,2.041530191,4.696844251,2.539758319,0.4,1,11.64647413,10.32261581,0.652328944,9.715843561,0.316305552,0.193947819,0.012470063,0.158726951,0.033697538,0.96194,0.99732,0.96194,,0.99557,0.92005,0.88772,0.57911,,0.92005,2.11693,1.40492,2.11693,,1.42779,10.46707,3.17354,10.46707,,10.46606,0.555586603
J0852+5029,133.1365599,50.49982999,551,51993,415,1.24E+18,1.044335,0.02871861,0.8463166,0.01351408,0.1212554,2.05E-05,23.79663228,232.9927,8.379375,224.5582365,22.45582365,225.8524814,22.58524814,11.073,0.025,-1.695,0.644,-12.768,0.644485066,0.608662052,3.174930509,2.355991892,0.064788418,1.909267666,0.030487404,1,1.044335,0.02871861,2.355991892,0.064788418,0.528704448,1.192743126,4.98151875,1.917679164,5.300543561,2.33088217,0.4,1,12.15454518,11.02572473,0.455441718,10.54041316,0.242416971,0.221120275,0.009399363,0.205397421,0.020093909,0.98226,0.9987,0.98226,,0.99763,1.04531,0.70578,0.48635,,1.04531,2.15936,1.12141,2.15936,,1.57837,9.04979,2.12864,9.04979,,3.03656,0.591206159
J2322+1521,350.659415,15.36039923,745,52258,449,1.24E+18,0.8822466,0.01955638,0.8730971,0.01565683,0.149332,3.10E-05,16.77052752,249.0312,13.39217,266.8889561,26.68889561,261.6291749,26.16291749,11.11,0.026,-0.965,0.676,-12.075,0.676499815,0.01602824,2.878307828,2.374523618,0.052635041,2.349898186,0.042139593,0,0.8730971,0.01565683,2.349898186,0.042139593,0.453328897,1.220112577,4.466190098,1.836090963,4.955808702,2.398639112,0.4,1,11.82804568,10.7098399,0.141851557,10.23509766,0.216141619,0.207643417,0.020959362,0.202047183,0.016783884,0.93028,0.99884,0.93028,,0.99762,1.13755,1.13755,0.47456,,1.08909,1.76618,1.65529,1.76618,,1.60413,8.8553,2.78666,8.8553,,3.21157,0.560110915
J0910+5016,137.7488258,50.28212978,765,52254,564,1.24E+18,0.9467178,0.03633412,0.8349322,0.02122234,0.151833,3.00E-05,16.57026681,210.133,12.37793,218.3910481,21.83910481,210.1123977,21.01123977,11.114,0.02,-0.04,0.113,-11.154,0.114756263,0.13251596,3.400052703,2.583462081,0.099150794,2.278414623,0.057912834,0.9229404,0.937595365,0.033261833,2.558568217,0.090766948,0.482520029,1.316730496,4.634649829,1.887952447,4.905148228,2.271668739,0.4,1,11.79956518,10.39359439,0.420981629,9.764344602,0.670383889,0.19002309,0.011911225,0.180194396,0.016947277,0.97082,0.99361,0.97082,,0.98995,1.13067,1.12946,1.00458,,1.13067,1.98707,1.68346,1.98707,,1.68196,10.71226,3.75575,10.51811,,10.71226,0.5215026
J1526+4410,231.6727937,44.17800889,1051,52468,154,1.24E+18,0.6498207,0.02619788,0.7194608,0.01938477,0.1661801,3.09E-05,17.57489657,220.8521,11.78711,236.3316339,23.63316339,227.6239938,22.76239938,11.115,0.01,-1.875,0.51,-12.99,0.51009803,0.047873709,3.029216238,1.909999521,0.077002684,2.114690688,0.056977104,0,0.7194608,0.01938477,2.114690688,0.056977104,0.379110843,1.114309729,4.978164272,2.277523691,5.354355462,2.823117559,0.4,1,11.63804596,10.85704417,0.199862558,10.95867011,0.274141262,0.226043397,0.005408985,0.231101047,0.008995317,0.96387,1,0.96387,,1,1.68181,0.68783,1.68181,,0.73321,2.00368,1.10633,2.00368,,1.13611,3.62899,2.06663,3.62899,,2.07978,0.669831684
J1641+2222,250.3716268,22.38060636,1570,53149,414,1.24E+18,0.6138491,0.01664808,0.724707,0.01601278,0.1478907,2.57E-05,23.35379602,284.4146,11.37918,293.2699759,29.32699759,281.3606201,28.13606201,11.115,0.02,-0.834,0.835,-11.949,0.835239487,0.060515737,2.711902125,1.638849112,0.044446903,1.934816591,0.042750784,0,0.724707,0.01601278,1.934816591,0.042750784,0.381769076,1.019243835,3.977577372,1.888696676,4.547381371,2.585030466,0.4,1,11.84450287,11.0013609,0.051236672,10.9233516,0.262596359,0.228084072,0.004820197,0.232362055,0.007607013,0.99362,1,0.99362,,0.99921,0.91861,0.80376,0.54813,,0.91861,1.52729,1.22373,1.52729,,1.33125,5.75113,2.20195,5.75113,,2.31891,0.703822368
J1346+2440,206.6416321,24.68292377,2115,53535,288,1.24E+18,0.8697384,0.02985369,0.7523018,0.00962634,0.1674561,3.69E-05,21.13149433,209.0549,15.05853,191.1717858,19.11717858,176.935251,17.6935251,11.121,0.027,0.922,0.054,-10.199,0.060373835,0.037617121,3.634379604,2.572376588,0.088296588,2.225040928,0.028471287,1,0.8697384,0.02985369,2.572376588,0.088296588,0.451779725,1.336203608,2.80897662,1.32936274,2.910917737,1.532306901,0.4,1,11.62383271,8.593852202,1.481321782,6.705505667,0.131097652,-0.002833648,0.170414792,-0.297432242,0.084509126,0.8946,0.95463,0.91969,,0.8946,1.37708,0.95146,0.18054,,1.37708,7.67732,1.56643,0.61444,,7.67732,10.88722,10.88722,10.6827,,10.06754,0.46042637
J0924+3008,141.1712368,30.14228968,1938,53379,28,1.24E+18,0.7359737,0.0178657,0.774601,0.01070126,0.1562974,2.73E-05,20.13171413,253.8148,10.99111,249.5441753,24.95441753,249.777094,24.9777094,11.123,0.027,-1.26,0.651,-12.383,0.651559667,0.016235441,2.940489564,2.057117883,0.049936365,2.165084934,0.02991106,0,0.774601,0.01070126,2.165084934,0.02991106,0.406584367,1.136442745,3.815848794,1.872888579,4.15765006,2.374278802,0.4,1,11.74896681,10.89018792,0.091204706,10.76713732,0.358320815,0.224587217,0.007563817,0.221152128,0.017732479,0.99873,1,0.99954,,0.99873,1.00992,0.78669,0.52589,,1.00992,1.90318,1.20902,1.90318,,1.52103,2.72417,2.17082,2.7126,,2.72417,0.773844595
J1451+1436,222.8398349,14.61623277,5477,56030,306,1.24E+18,0.9870644,0.02482277,0.9939603,0.01351114,0.1459081,2.47E-05,29.14007034,355.658,10.70198,386.9792592,38.69792592,366.4264836,36.64264836,11.133,0.012,-1.789,0.564,-12.922,0.564127645,0.056707434,3.179523207,2.605728534,0.065529058,2.623932862,0.035667747,0.8436462,0.988139436,0.021069374,2.608566498,0.055620554,0.504700242,1.332346525,4.443192986,1.867495245,5.706499638,3.021426123,0.4,1,11.86719372,11.10447881,0.102294852,10.92153678,0.432847873,0.233926244,0.001944766,0.230580209,0.014674483,0.99878,1,0.99922,,0.99878,0.9234,0.74865,0.32435,,0.9234,1.34158,1.12138,1.10531,,1.34158,2.35631,1.83301,2.35631,,2.35361,0.800228888
J1322+1424,200.5284221,14.41468381,1773,53112,34,1.24E+18,0.9463946,0.0280442,0.7578773,0.01165794,0.1541341,2.94E-05,16.8941408,231.4971,11.62124,248.286702,24.8286702,245.8453725,24.58453725,11.135,0.026,-1.38,0.797,-12.515,0.797423978,0.048257202,3.457444323,2.614972015,0.077488606,2.094082035,0.03221192,1,0.9463946,0.0280442,2.614972015,0.077488606,0.486423609,1.34403147,5.175758969,2.289430918,5.632222566,2.896085139,0.4,1,11.77344668,10.90025859,0.138381863,11.00396994,0.213800942,0.224482973,0.007227521,0.229493162,0.010770931,0.96817,1,0.96817,,1,0.85646,0.83735,0.47858,,0.85646,1.71937,1.25263,1.71937,,1.26229,8.96156,2.20812,8.96156,,2.21028,0.616752392
J2202-0926,330.6136616,-9.439910637,717,52468,123,1.24E+18,0.769337,0.02405322,0.7470626,0.01141028,0.191031,2.97E-05,18.75032706,201.6568,11.79688,214.5826089,21.45826089,213.3134394,21.33134394,11.147,0.022,-0.859,0.837,-12.006,0.837289078,0.036094656,3.652665234,2.529113162,0.07907239,2.455888453,0.037510076,1,0.769337,0.02405322,2.529113162,0.07907239,0.404004734,1.328122383,3.250493225,1.967418585,3.429214144,2.352703061,0.4,1,11.36560457,7.41634587,1.002542377,5.583405929,1.755042882,0.032706651,0.12343947,-0.038428509,0.119968311,0.48298,0.87445,0.89317,,0.48298,4.4315,1.99224,1.50897,,4.4315,9.16677,4.14565,2.93114,,9.16677,10.34824,10.07064,10.29851,,10.34824,0.248970175
J1550+5026,237.6742931,50.44398285,796,52401,54,1.24E+18,0.7709197,0.01896965,0.828386,0.01418406,0.1893987,2.69E-05,20.38739969,218.4783,14.11075,218.6781445,21.86781445,225.1600848,22.51600848,11.156,0.024,-0.615,0.566,-11.771,0.566508605,0.043814004,3.848450757,2.517162902,0.061938616,2.704798577,0.046312981,0.894352,0.776797565,0.017152554,2.536354969,0.056005538,0.407658205,1.331062249,2.42552915,1.502775852,2.567721284,1.809053185,0.4,1,11.38322015,4.818792142,2.007804905,2.668232337,0.713411777,-0.007582652,0.132614795,-0.083995435,0.103349675,0.63348,0.76715,0.69943,,0.63348,9.53272,2.8489,3.16749,,9.53272,10.13287,7.04903,9.37114,,10.13287,10.85676,10.85676,10.84848,,10.37901,0.264557913
J0932+3138,143.0617521,31.64544136,1941,53386,112,1.24E+18,0.691523,0.02605575,0.7610452,0.01034286,0.1601585,2.72E-05,21.75415956,267.4801,11.4043,281.2858247,28.12858247,270.8857047,27.08857047,11.161,0.024,-1.607,0.631,-12.768,0.631456253,0.042435819,3.100499726,1.972101586,0.074306402,2.170366634,0.029496012,0,0.7610452,0.01034286,2.170366634,0.029496012,0.399923356,1.14051085,4.432277562,2.174729889,4.997650436,2.913885356,0.4,1,11.70545338,10.60312633,0.384213053,10.29514837,0.183618983,0.222278953,0.005068557,0.212283208,0.012397336,0.96528,0.99904,0.96528,,0.99851,1.32662,0.87449,1.32662,,0.96137,1.93944,1.34761,1.93944,,1.47488,9.08952,2.48817,9.08952,,2.82165,0.541819584
J1259+1318,194.8177591,13.30457481,1695,53473,566,1.24E+18,1.028512,0.02639977,0.8140345,0.0112562,0.1403003,2.82E-05,25.77772602,311.6282,12.26171,330.8512042,33.08512042,320.3786608,32.03786608,11.171,0.028,-1.48,0.654,-12.651,0.654599114,0.020718991,3.049713435,2.627336638,0.067438283,2.079453294,0.028753993,0.9545719,1.017642855,0.024942357,2.599571378,0.063715318,0.517385478,1.321662578,4.120999587,1.892301029,4.929498335,2.770199936,0.4,1,11.93170861,10.09671288,0.432262653,9.008817813,1.814200769,0.124588051,0.019015428,0.09670764,0.017927333,0.91404,0.96686,0.98582,,0.91404,1.7811,1.36321,1.7811,,1.15353,2.42541,2.03948,2.42541,,1.92113,10.37736,6.42379,9.31492,,10.37736,0.461234338
J0823+0844,125.8926278,8.738273112,2571,54055,57,1.24E+18,0.5213683,0.0155877,0.6478474,0.0103637,0.1768279,2.58E-05,24.22880811,257.7944,9.464722,276.6080633,27.66080633,271.5139762,27.15139762,11.176,0.035,-1.295,0.728,-12.471,0.728840861,0.030862714,2.981789017,1.611503933,0.048180221,2.002439798,0.032033293,0,0.6478474,0.0103637,2.002439798,0.032033293,0.34180589,1.056492189,3.971530058,1.967627292,4.454527596,2.614710242,0.4,1,11.52019125,10.82742282,0.036765975,10.52137749,0.589562217,0.211135957,0.007892253,0.200073258,0.013378607,0.97766,1,0.97766,,0.99807,0.7823,0.7823,0.50452,,0.78133,1.75774,1.29388,1.75774,,1.29146,4.39071,2.40344,4.39071,,2.51655,0.765477394
J1516+4843,229.170956,48.73216112,1330,52822,120,1.24E+18,0.7304111,0.01636394,0.6354692,0.01024639,0.1807842,2.66E-05,20.08149919,211.1672,9.73184,208.4745008,20.84745008,214.4279319,21.44279319,11.181,0.031,-1.152,0.763,-12.333,0.763629491,0.04313291,3.276147822,2.298092459,0.051485865,1.999376757,0.032238217,1,0.7304111,0.01636394,2.298092459,0.051485865,0.384648431,1.210219365,3.139082979,1.828105644,3.295276642,2.164783886,0.4,1,11.47683234,8.836971243,0.798544324,7.048282156,1.318220361,0.143004142,0.043877204,0.100872882,0.036264681,0.8899,0.96445,0.96851,,0.8899,1.78468,1.52091,0.65366,,1.78468,3.33786,2.20563,1.64655,,3.33786,10.78041,10.78041,10.76859,,10.73504,0.430578473
J1053+1956,163.2525608,19.93390522,2484,54144,211,1.24E+18,0.9601557,0.02520282,0.9326349,0.01154362,0.1674671,3.47E-05,18.30749119,250.4838,13.04266,292.0110857,29.20110857,281.1471778,28.11471778,11.198,0.035,-0.122,0.478,-11.32,0.479279668,0.040743577,3.095688997,2.839950618,0.074544956,2.758549536,0.034143744,1,0.9601557,0.02520282,2.839950618,0.074544956,0.492492205,1.456694514,3.046716945,1.668430601,3.478056605,2.278444875,0.4,1,11.62371029,7.971264904,1.190661118,5.830470688,1.858894456,0.036929512,0.116249062,-0.058422508,0.071567474,0.75814,0.88835,0.93266,,0.75814,2.05924,1.45879,1.22921,,2.05924,9.52938,3.42557,2.13643,,9.52938,10.90441,10.90441,10.90155,,10.54887,0.37435064
J1336+5239,204.2318127,52.65419046,1042,52725,255,1.24E+18,0.68718,0.02694521,0.7579607,0.01084015,0.1674748,3.15E-05,18.39280053,269.7853,13.22517,271.9818589,27.19818589,265.8268837,26.58268837,11.204,0.015,-1.727,0.561,-12.931,0.561200499,0.035577865,3.087354099,2.032618569,0.079701584,2.241981713,0.032064219,0.09437824,0.750980091,0.01011591,2.221333679,0.029921979,0.39493913,1.168195538,4.68030472,2.117448405,5.222501786,2.790994583,0.4,1,11.6236246,10.97239272,0.036985633,10.86561156,0.32057362,0.221030109,0.014780331,0.21886471,0.023228614,0.98779,1,0.98779,,0.9994,0.77746,0.65456,0.1066,,0.77746,1.23314,1.07797,1.23314,,1.22404,8.43228,2.0406,8.43228,,2.18616,0.655229611
J0829+2223,127.4937948,22.38840225,1929,53349,233,1.24E+18,0.865135,0.03774783,0.8921943,0.02084004,0.1751848,2.87E-05,19.54014465,239.1484,12.4427,248.7841328,24.87841328,245.5293902,24.55293902,11.236,0.018,-1.623,0.519,-12.859,0.519312045,0.044730344,3.590719397,2.654025328,0.11580123,2.737036728,0.063932212,0,0.8921943,0.02084004,2.737036728,0.063932212,0.462081237,1.417553684,4.194453702,1.958325844,4.566660608,2.479355573,0.4,1,11.53826707,10.49507785,0.261694866,9.512495889,1.619273982,0.169266137,0.028663874,0.154470572,0.036492137,0.96021,0.98722,0.98695,,0.96021,1.04542,0.8607,1.04542,,0.79695,1.79212,1.43509,1.79212,,1.37879,9.99604,4.27984,6.98062,,9.99604,0.544272098
J1246+2133,191.6650408,21.55235999,2648,54485,55,1.24E+18,0.845172,0.03501248,0.7980639,0.01544087,0.1769734,3.19E-05,18.64187121,215.7578,11.17877,207.3230567,20.73230567,215.3185983,21.53185983,11.237,0.034,-1.448,0.669,-12.685,0.669863419,0.03905609,3.345257664,2.614082197,0.108292159,2.468378783,0.047757975,0.9540402,0.842947176,0.033323814,2.607200908,0.103069185,0.439313833,1.358779598,3.204462848,1.82730527,3.360841396,2.159875011,0.4,1,11.51859254,10.33702977,0.377857554,9.546377393,0.850546847,0.165070126,0.023215488,0.139335366,0.01113643,0.96136,0.99559,0.96136,,0.97165,0.81379,0.81379,0.01829,,0.80946,2.18435,1.36323,2.18435,,1.37789,9.96224,3.5177,9.37332,,9.96224,0.59055233
J1623+1516,245.8892016,15.28168818,2202,53566,363,1.24E+18,0.9588944,0.02525462,0.7904205,0.01205937,0.1631724,5.44E-05,24.02791946,489.7491,20.24344,364.3304838,36.43304838,350.5376096,35.05376096,11.239,0.011,-1.58,0.548,-12.819,0.54811039,0.050117651,3.274284942,2.776715669,0.073130992,2.288857864,0.034920886,1,0.9588944,0.02525462,2.776715669,0.073130992,0.491937794,1.424527436,3.239906056,1.648612764,4.04196064,2.562434527,0.4,1,11.67164604,11.0408318,0.091822154,10.64870401,0.724467766,0.22825244,0.02653581,0.209441478,0.057510154,0.96977,1,0.96977,,0.99788,0.77155,0.5662,0.13987,,0.77155,1.18133,0.94756,0.16785,,1.18133,10.69996,1.64184,7.6103,,10.69996,0.587014129
J1607+2530,241.7585411,25.50939294,1656,53533,580,1.24E+18,0.8321337,0.027899,0.6617447,0.01260938,0.212119,3.06E-05,18.62674248,204.8312,10.65732,217.4029511,21.74029511,215.7748544,21.57748544,11.252,0.023,-0.263,0.68,-11.515,0.680388859,0.041868827,3.721887938,2.968520959,0.099525793,2.360681957,0.044982205,1,0.8321337,0.027899,2.968520959,0.099525793,0.434226315,1.549041837,3.882109979,1.963230572,4.105245396,2.358451308,0.4,1,11.14147075,8.010559199,1.032882465,6.119214411,2.037140475,0.127023042,0.073817322,0.080319856,0.069645821,0.75543,0.94177,0.97401,,0.75543,2.93802,1.58659,1.39198,,2.93802,8.90041,2.46512,1.61407,,8.90041,10.41337,10.41337,10.38308,,10.09903,0.351263825
J1125+4832,171.408245,48.53730894,966,52642,300,1.24E+18,0.7317801,0.0225199,0.7769286,0.01577466,0.2234483,2.83E-05,18.64236695,204.4766,10.69546,219.671606,21.9671606,211.9114063,21.19114063,11.258,0.058,0.197,0.719,-11.061,0.721335567,0.03558487,4.67926265,2.716506129,0.083598128,2.884105899,0.058558521,0.9165494,0.735445261,0.020781375,2.730111898,0.077144393,0.387180283,1.437286435,3.407290613,1.677891969,3.610101937,2.02313619,0.4,1,11.02365035,7.796633819,1.151809588,5.937605894,1.920471269,0.111295167,0.100576619,0.057664299,0.099894079,0.71312,0.93482,0.96572,,0.71312,5.15238,1.41751,1.27408,,5.15238,8.83828,2.36394,1.71793,,8.83828,10.37869,10.34588,10.32236,,10.37869,0.310723112
J1027+2141,156.8207294,21.69386666,2366,53741,69,1.24E+18,0.9346809,0.02156404,0.7661732,0.009777892,0.1881443,2.85E-05,18.44861228,228.2338,10.70677,221.9056744,22.19056744,220.4518748,22.04518748,11.261,0.014,-1.392,0.58,-12.653,0.580168941,0.030589087,3.542467882,3.035830464,0.0700397,2.488519816,0.031758456,1,0.9346809,0.02156404,3.035830464,0.0700397,0.481223058,1.563005747,4.107431176,1.783419326,4.360323079,2.158255735,0.4,1,11.39678386,9.91629625,0.29507886,9.159275224,0.4795324,0.171915349,0.01654867,0.144362133,0.007220076,0.98597,0.99537,0.98597,,0.99132,1.30637,1.30637,0.39406,,1.29499,1.8468,1.8468,1.57297,,1.84631,10.32915,4.28898,9.67162,,10.32915,0.507936439
J0946+4929,146.5368577,49.48928379,1005,52703,338,1.24E+18,1.016641,0.02866593,0.7661389,0.0100314,0.1676255,4.21E-05,19.42661885,363.0804,17.50255,436.7948954,43.67948954,414.0507863,41.40507863,11.263,0.017,-1.394,0.674,-12.657,0.674214358,0.077942876,3.803352225,3.009337674,0.084853417,2.267831669,0.029693736,1,1.016641,0.02866593,3.009337674,0.084853417,0.516957762,1.530235814,3.851926135,1.464896877,5.278583014,2.584036968,0.4,1,11.62194763,10.9389405,0.061611645,10.91024576,0.23392013,0.22975231,0.005971586,0.233890337,0.005107953,0.98825,1,0.98825,,0.99913,0.87086,0.67505,0.17016,,0.87086,1.38802,1.09233,1.38802,,1.37682,6.75064,2.05111,6.75064,,2.59747,0.680591079
J1540+3454,235.2455647,34.90888576,1402,52872,463,1.24E+18,0.9431965,0.02696542,0.6709914,0.01408367,0.1842296,3.92E-05,15.07608703,268.3006,17.64861,255.0900381,25.50900381,261.4352035,26.14352035,11.285,0.028,0.03,0.129,-11.255,0.132003788,0.101725343,3.590866871,3.012681829,0.086130759,2.143226357,0.044984917,1,0.9431965,0.02696542,3.012681829,0.086130759,0.485006953,1.549169906,4.349879001,2.042909543,4.766542843,2.614655317,0.4,1,11.43926108,9.903605923,0.214746947,9.345518302,0.743751946,0.202787335,0.014539697,0.195614141,0.008482925,0.92958,1.00018,0.99748,,0.92958,1.94869,1.41143,0.42311,,1.94869,2.82244,1.97127,1.49111,,2.82244,9.88702,3.34067,9.82019,,9.88702,0.461016522
